,postcodes,names,distance,type_major,type_minor
11281,SE23,Painted Hall,5263,entertainment,Museum
11282,SE23,180 The Strand,8875,entertainment,Art Gallery
11283,SE23,Chiswick House & Gardens,15274,entertainment,Historic Site
11284,SE23,Mathew Harding End,10705,entertainment,Soccer Stadium
11285,SE23,Marble Arch,10781,entertainment,Monument / Landmark
11286,SE23,Fulham Palace,11895,entertainment,Historic Site
11287,SE23,Alexandra Palace,17613,entertainment,Palace
11288,SE23,Platform 9¾,11066,entertainment,General Entertainment
11289,SE23,Millennium Leisure Park,6693,entertainment,General Entertainment
11290,SE23,Kensington Palace,11747,entertainment,Palace
11291,SE23,Hogarth's House,14955,entertainment,Art Museum
11292,SE23,Two Temple Place,8668,entertainment,History Museum
11293,SE23,Hampstead Theatre,14053,entertainment,Theater
11294,SE23,Royale Leisure Park,18405,entertainment,General Entertainment
11295,SE23,Cricket Pitch,15478,entertainment,Cricket Ground
11296,SE23,Somerset House Studios,8761,entertainment,Exhibit
11297,SE23,Trafalgar Square,8949,outdoors,Plaza
11298,SE23,Kensington Gardens,11433,outdoors,Park
11299,SE23,Piccadilly Circus,9404,outdoors,Plaza
11300,SE23,Chelsea Bridge,8316,outdoors,Bridge
11301,SE23,Hyde Park,10549,outdoors,Park
11302,SE23,Queen Elizabeth Olympic Park,11011,outdoors,Park
11303,SE23,Clapham Common,7151,outdoors,Park
11304,SE23,"Royal Botanic Gardens (Royal Botanic Gardens, Kew)",17528,outdoors,Botanical Garden
11305,SE23,Richmond Park,15620,outdoors,Park
11306,SE23,St James's Park,8758,outdoors,Park
11307,SE23,The London Eye,8179,outdoors,Scenic Lookout
11308,SE23,London Fields Lido,10959,outdoors,Pool
11309,SE23,St Katharine Docks,7185,outdoors,Harbor / Marina
11310,SE23,Bushy Park,20177,outdoors,Park
11311,SE23,Alexandra Park,17504,outdoors,Park
11312,SE23,Hampstead Heath,15682,outdoors,Park
11313,SE23,Primrose Hill,13143,outdoors,Park
11314,SE23,Tower Bridge,7069,outdoors,Bridge
11315,SE23,Regent's Park,12020,outdoors,Park
11316,SE23,Victoria Park,10321,outdoors,Park
11317,SE23,Greenwich Park,5117,outdoors,Park
11318,SE23,Buckingham Palace,9056,outdoors,Palace
11319,SE23,London Fields,10778,outdoors,Park
11320,SE23,Haven Green,19278,outdoors,Park
11321,SE23,Highbury Fields,12317,outdoors,Park
11322,SE23,Tooting Bec Common,6438,outdoors,Park
11323,SE23,Shoreditch Park,10388,outdoors,Park
11324,SE23,Holland Park,12564,outdoors,Park
11325,SE23,Finsbury Park,14494,outdoors,Park
11326,SE23,Clissold Park,13337,outdoors,Park
11327,SE23,Battersea Park,8439,outdoors,Park
11328,SE23,Wimbledon Park,10895,outdoors,Park
11329,SE23,Chiswick House & Gardens,15274,outdoors,Historic Site
11330,SE23,Brockwell Park,3980,outdoors,Park
11331,SE23,Nova,8801,outdoors,Pedestrian Plaza
11332,SE23,Festival Terrace,8326,outdoors,Pedestrian Plaza
11333,SE10,The Old Brewery,425,restaurants,Brewery
11334,SE10,Where Magic Happens,9105,restaurants,Caribbean Restaurant
11335,SE10,EL&N,10720,restaurants,Café
11336,SE10,L'ETO Caffè,11630,restaurants,Café
11337,SE10,North Audley Cantine (NAC),10996,restaurants,French Restaurant
11338,SE10,EL&N,11238,restaurants,Café
11339,SE10,The Coffee Bar,11267,restaurants,Coffee Shop
11340,SE10,JOE & THE JUICE,11046,restaurants,Juice Bar
11341,SE10,Novikov,10149,restaurants,Asian Restaurant
11342,SE10,Richoux,10815,restaurants,Café
11343,SE10,Din Tai Fung,8989,restaurants,Dumpling Restaurant
11344,SE10,Fortnum & Mason,9893,restaurants,Department Store
11345,SE10,Fait Maison,12686,restaurants,Mediterranean Restaurant
11346,SE10,% Arabica,9070,restaurants,Coffee Shop
11347,SE10,Harry's Dolce Vita,11209,restaurants,Italian Restaurant
11348,SE10,L'ETO Caffè,10859,restaurants,Café
11349,SE10,Drunch,10645,restaurants,Café
11350,SE10,Wing Fu,5434,restaurants,Chinese Restaurant
11351,SE10,Ozone Coffee Roasters,7585,restaurants,Coffee Shop
11352,SE10,Pear Tree Cafe,10282,restaurants,Café
11353,SE10,Beit El Zaytoun,18887,restaurants,Middle Eastern Restaurant
11354,SE10,Chelsea Bridge Burger,10161,restaurants,Burger Joint
11355,SE10,Shoreditch Grind,7721,restaurants,Coffee Shop
11356,SE10,EL&N,10955,restaurants,Café
11357,SE10,De Beauvoir Deli,8823,restaurants,Deli / Bodega
11358,SE10,The Monocle Café,11327,restaurants,Café
11359,SE10,Starbucks,8823,restaurants,Coffee Shop
11360,SE10,Caravan King's Cross,10420,restaurants,Breakfast Spot
11361,SE10,Dishoom,7061,restaurants,Indian Restaurant
11362,SE10,Chapati & Karak,11465,restaurants,Café
11363,SE10,Circolo Popolare by Big Mamma,9934,restaurants,Italian Restaurant
11364,SE10,Aubaine,11592,restaurants,French Restaurant
11365,SE10,Dishoom,10497,restaurants,Indian Restaurant
11366,SE10,Sketch,10238,restaurants,Modern European Restaurant
11367,SE10,BOXPARK Shoreditch,6971,restaurants,Shopping Mall
11368,SE10,Plaza Pastor,10543,restaurants,Mexican Restaurant
11369,SE10,Pavilion Cafe,6473,restaurants,Café
11370,SE10,The Walton Village,30746,restaurants,Restaurant
11371,SE10,Byron,8862,restaurants,Burger Joint
11372,SE10,Kingly Court,10056,restaurants,Food Court
11373,SE10,Ladurée,8999,restaurants,Dessert Shop
11374,SE10,Amazonico,10363,restaurants,South American Restaurant
11375,SE10,COYA London,10370,restaurants,Latin American Restaurant
11376,SE10,Le Relais de Venise L’Entrecôte,11071,restaurants,French Restaurant
11377,SE10,Sexy Fish,10298,restaurants,Seafood Restaurant
11378,SE10,Freej Swailh,11339,restaurants,Middle Eastern Restaurant
11379,SE10,Ferdi,10349,restaurants,Restaurant
11380,SE10,Drunch,12980,restaurants,Restaurant
11381,SE10,Jean Georges,10663,restaurants,French Restaurant
11382,SE10,The Elysee Restaurant and Roof Garden,9926,restaurants,Greek Restaurant
11383,SE10,Greenwich Market,435,grocery,Market
11384,SE10,Waitrose & Partners,887,grocery,Supermarket
11385,SE10,Borough Market,6661,grocery,Farmers Market
11386,SE10,Sainsbury's,12856,grocery,Supermarket
11387,SE10,Mercato Metropolitano,6881,grocery,Street Food Gathering
11388,SE10,Whole Foods Market,13184,grocery,Grocery Store
11389,SE10,Sainsbury's,2764,grocery,Supermarket
11390,SE10,Fortnum & Mason,9893,grocery,Department Store
11391,SE10,Morrisons,3906,grocery,Supermarket
11392,SE10,Sainsbury's,19718,grocery,Supermarket
11393,SE10,Tesco Express,16058,grocery,Grocery Store
11394,SE10,Waitrose & Partners,14237,grocery,Supermarket
11395,SE10,Sainsbury's,9665,grocery,Supermarket
11396,SE10,Waitrose & Partners,9333,grocery,Supermarket
11397,SE10,Tesco,5116,grocery,Supermarket
11398,SE10,Tesco,10185,grocery,Supermarket
11399,SE10,Sainsbury's,11634,grocery,Supermarket
11400,SE10,Sainsbury's,8873,grocery,Supermarket
11401,SE10,Tesco Express,7969,grocery,Grocery Store
11402,SE10,Waitrose & Partners,7699,grocery,Supermarket
11403,SE10,Waitrose & Partners,22357,grocery,Supermarket
11404,SE10,Sainsbury's,9378,grocery,Supermarket
11405,SE10,Waitrose & Partners,9729,grocery,Supermarket
11406,SE10,Sainsbury's,23958,grocery,Supermarket
11407,SE10,Tesco Express,9016,grocery,Grocery Store
11408,SE10,Waitrose & Partners,15247,grocery,Supermarket
11409,SE10,Sainsbury's,14152,grocery,Supermarket
11410,SE10,Asda,21921,grocery,Supermarket
11411,SE10,Sainsbury's,6036,grocery,Supermarket
11412,SE10,Tesco Extra,4889,grocery,Supermarket
11413,SE10,Sainsbury's Local,8885,grocery,Grocery Store
11414,SE10,Asda,19230,grocery,Supermarket
11415,SE10,Morrisons,18935,grocery,Supermarket
11416,SE10,Sainsbury's,2200,grocery,Supermarket
11417,SE10,Oseyo Shop,9374,grocery,Supermarket
11418,SE10,Sainsbury's,8738,grocery,Supermarket
11419,SE10,Tesco Extra,26772,grocery,Supermarket
11420,SE10,Tesco,5147,grocery,Supermarket
11421,SE10,Sainsbury's,17081,grocery,Supermarket
11422,SE10,Sainsbury's,18241,grocery,Supermarket
11423,SE10,Waitrose & Partners,11181,grocery,Supermarket
11424,SE10,Sainsbury's,12503,grocery,Supermarket
11425,SE10,Sainsbury's,11060,grocery,Supermarket
11426,SE10,Sainsbury's,5918,grocery,Supermarket
11427,SE10,Asda,19272,grocery,Supermarket
11428,SE10,Sainsbury's,9442,grocery,Supermarket
11429,SE10,Waitrose & Partners,5291,grocery,Supermarket
11430,SE10,Tesco Extra,3357,grocery,Supermarket
11431,SE10,Asda,1637,grocery,Supermarket
11432,SE10,Southbank Centre Food Market,8312,grocery,Street Food Gathering
11433,SE10,The Old Brewery,425,nightlife,Brewery
11434,SE10,Novikov,10149,nightlife,Asian Restaurant
11435,SE10,360 Lounge,11523,nightlife,Hookah Bar
11436,SE10,The Pipe Major,13746,nightlife,Restaurant
11437,SE10,The Edmund Halley (Wetherspoon),3002,nightlife,Pub
11438,SE10,Sky Garden,6532,nightlife,Scenic Lookout
11439,SE10,Drunch,10645,nightlife,Café
11440,SE10,Harry's Dolce Vita,11209,nightlife,Italian Restaurant
11441,SE10,Duke Of York,8326,nightlife,Pub
11442,SE10,"River Terrace, Riverside Studios",15718,nightlife,Beer Garden
11443,SE10,Leadbelly's,3733,nightlife,Bar
11444,SE10,Founder's Arms,7485,nightlife,Pub
11445,SE10,The Canonbury Tavern,9668,nightlife,Pub
11446,SE10,BrewDog Tower Hill,6304,nightlife,Beer Bar
11447,SE10,Boulevard,12633,nightlife,Café
11448,SE10,The Barrel Vault (Wetherspoon),10281,nightlife,Pub
11449,SE10,Shoreditch Grind,7721,nightlife,Coffee Shop
11450,SE10,Shoreditch House,6959,nightlife,Social Club
11451,SE10,German Gymnasium,10235,nightlife,Modern European Restaurant
11452,SE10,Sky Pod Bar,6529,nightlife,Cocktail Bar
11453,SE10,London's Pride,30949,nightlife,Bar
11454,SE10,Sketch,10238,nightlife,Modern European Restaurant
11455,SE10,Mikkeller Brewpub London,8906,nightlife,Bar
11456,SE10,The Albert,9386,nightlife,Pub
11457,SE10,B Bistro,10276,nightlife,Hookah Bar
11458,SE10,The Shakespeare,9995,nightlife,Pub
11459,SE10,The Hari Bar & Garden Terrace,10770,nightlife,Cocktail Bar
11460,SE10,Cavendish,29015,nightlife,Other Nightlife
11461,SE10,White City House,15770,nightlife,Social Club
11462,SE10,The Plough & Harrow (Wetherspoon),15900,nightlife,Pub
11463,SE10,Cutty Sark Tavern,642,nightlife,Pub
11464,SE10,Drunch,12980,nightlife,Restaurant
11465,SE10,Mikkeller Bar London,7285,nightlife,Beer Bar
11466,SE10,The White Hart,10015,nightlife,Pub
11467,SE10,The Elysee Restaurant and Roof Garden,9926,nightlife,Greek Restaurant
11468,SE10,Circa,9697,nightlife,Gay Bar
11469,SE10,Wolfpack,15310,nightlife,Pub
11470,SE10,Neighbourhood,7368,nightlife,Pub
11471,SE10,The Brownswood,11143,nightlife,Pub
11472,SE10,Annabel's,10460,nightlife,Lounge
11473,SE10,Goose Island Brewpub,6991,nightlife,Brewery
11474,SE10,BrewDog Shoreditch,6856,nightlife,Beer Bar
11475,SE10,Crate Brewery,7041,nightlife,Brewery
11476,SE10,Howling Hops Tank Bar,7036,nightlife,Bar
11477,SE10,The People's Park Tavern,7182,nightlife,Pub
11478,SE10,BrewDog Shepherds Bush,15516,nightlife,Beer Bar
11479,SE10,Mr Fogg’s Residence,10299,nightlife,Bar
11480,SE10,Sumosan Twiga,11036,nightlife,Japanese Restaurant
11481,SE10,Buddha-Bar,11272,nightlife,Asian Restaurant
11482,SE10,Harrods Pizzeria & Canti Prosecco Bar,11231,nightlife,Pizza Place
11483,SE10,National Maritime Museum,163,entertainment,History Museum
11484,SE10,Royal Observatory,417,entertainment,Observatory
11485,SE10,Old Royal Naval College,322,entertainment,Historic Site
11486,SE10,Chiswick Memorial Club,17972,entertainment,General Entertainment
11487,SE10,Painted Hall,331,entertainment,Museum
11488,SE10,British Museum,9554,entertainment,History Museum
11489,SE10,ZSL London Zoo,12221,entertainment,Zoo
11490,SE10,Tate Modern,7327,entertainment,Art Museum
11491,SE10,National Gallery,9243,entertainment,Art Museum
11492,SE10,Tower of London,5927,entertainment,Castle
11493,SE10,William Hogarth Statue,17521,entertainment,Outdoor Sculpture
11494,SE10,Paddington Recreation Athletics Track,14231,entertainment,Track Stadium
11495,SE10,Victoria and Albert Museum (V&A),11862,entertainment,Art Museum
11496,SE10,Imperial War Museum,7518,entertainment,History Museum
11497,SE10,Elizabeth Tower (Big Ben) (Big Ben (Elizabeth Tower)),8714,entertainment,Monument / Landmark
11498,SE10,Natural History Museum,12159,entertainment,Science Museum
11499,SE10,Hampton Court Palace,24763,entertainment,Palace
11500,SE10,Science Museum,12028,entertainment,Science Museum
11501,SE10,Southbank Centre,8380,entertainment,Performing Arts Venue
11502,SE10,Museum of London,7666,entertainment,History Museum
11503,SE10,Tate Britain,8737,entertainment,Art Museum
11504,SE10,Somerset House,8636,entertainment,Event Space
11505,SE10,The O2 Arena,2482,entertainment,Music Venue
11506,SE10,Barbican Centre,7657,entertainment,Performing Arts Venue
11507,SE10,Cutty Sark,512,entertainment,History Museum
11508,SE10,Cricket Pitch,18090,entertainment,Cricket Ground
11509,SE10,Somerset House Studios,8572,entertainment,Exhibit
11510,SE10,Horniman Museum and Gardens,6010,entertainment,Museum
11511,SE10,Ashburton Triangle and Arsenal Museum,11119,entertainment,History Museum
11512,SE10,Stamford Bridge,12914,entertainment,Soccer Stadium
11513,SE10,Millennium Leisure Park,1492,entertainment,General Entertainment
11514,SE10,Battersea Power Station,9826,entertainment,Historic Site
11515,SE10,Emirates Stadium,11042,entertainment,Soccer Stadium
11516,SE10,Cineworld,3288,entertainment,Multiplex
11517,SE10,ODEON BFI IMAX,8123,entertainment,Movie Theater
11518,SE10,Syon Park,21672,entertainment,Park
11519,SE10,Regent's Park Open Air Theatre,11749,entertainment,Theater
11520,SE10,Queens Yard,7083,entertainment,Art Gallery
11521,SE10,Chiswick House & Gardens,17825,entertainment,Historic Site
11522,SE10,180 The Strand,8537,entertainment,Art Gallery
11523,SE10,Mathew Harding End,13069,entertainment,Soccer Stadium
11524,SE10,Marble Arch,11360,entertainment,Monument / Landmark
11525,SE10,Alexandra Palace,15398,entertainment,Palace
11526,SE10,Fulham Palace,14808,entertainment,Historic Site
11527,SE10,Kensington Palace,13099,entertainment,Palace
11528,SE10,Platform 9¾,10151,entertainment,General Entertainment
11529,SE10,Hogarth's House,17377,entertainment,Art Museum
11530,SE10,Two Temple Place,8309,entertainment,History Museum
11531,SE10,Hampstead Theatre,13773,entertainment,Theater
11532,SE10,Royale Leisure Park,19893,entertainment,General Entertainment
11533,SE10,Greenwich Park,454,outdoors,Park
11534,SE10,Trafalgar Square,9182,outdoors,Plaza
11535,SE10,Kensington Gardens,12631,outdoors,Park
11536,SE10,Piccadilly Circus,9687,outdoors,Plaza
11537,SE10,Chelsea Bridge,10196,outdoors,Bridge
11538,SE10,Hyde Park,11451,outdoors,Park
11539,SE10,Queen Elizabeth Olympic Park,6653,outdoors,Park
11540,SE10,"Royal Botanic Gardens (Royal Botanic Gardens, Kew)",20364,outdoors,Botanical Garden
11541,SE10,Clapham Common,10565,outdoors,Park
11542,SE10,Richmond Park,19421,outdoors,Park
11543,SE10,St James's Park,9353,outdoors,Park
11544,SE10,London Fields Lido,7944,outdoors,Pool
11545,SE10,The London Eye,8462,outdoors,Scenic Lookout
11546,SE10,Bushy Park,24252,outdoors,Park
11547,SE10,St Katharine Docks,5527,outdoors,Harbor / Marina
11548,SE10,Alexandra Park,15240,outdoors,Park
11549,SE10,Primrose Hill,12792,outdoors,Park
11550,SE10,Tower Bridge,5722,outdoors,Bridge
11551,SE10,Hampstead Heath,14706,outdoors,Park
11552,SE10,Victoria Park,6684,outdoors,Park
11553,SE10,Regent's Park,11821,outdoors,Park
11554,SE10,London Fields,7757,outdoors,Park
11555,SE10,Haven Green,21127,outdoors,Park
11556,SE10,Buckingham Palace,9971,outdoors,Palace
11557,SE10,Highbury Fields,10312,outdoors,Park
11558,SE10,Tooting Bec Common,10683,outdoors,Park
11559,SE10,Shoreditch Park,8321,outdoors,Park
11560,SE10,Finsbury Park,12053,outdoors,Park
11561,SE10,Holland Park,14165,outdoors,Park
11562,SE10,Clissold Park,10750,outdoors,Park
11563,SE10,Battersea Park,10699,outdoors,Park
11564,SE10,Festival Terrace,8416,outdoors,Pedestrian Plaza
11565,SE10,Wimbledon Park,14889,outdoors,Park
11566,SE10,Brockwell Park,7889,outdoors,Park
11567,SE10,Chiswick House & Gardens,17825,outdoors,Historic Site
11568,SE10,Nova,9940,outdoors,Pedestrian Plaza
11569,SE24,L'ETO Caffè,6854,restaurants,Café
11570,SE24,The Coffee Bar,6760,restaurants,Coffee Shop
11571,SE24,North Audley Cantine (NAC),7547,restaurants,French Restaurant
11572,SE24,EL&N,6773,restaurants,Café
11573,SE24,EL&N,6965,restaurants,Café
11574,SE24,JOE & THE JUICE,7649,restaurants,Juice Bar
11575,SE24,Novikov,6734,restaurants,Asian Restaurant
11576,SE24,Richoux,7257,restaurants,Café
11577,SE24,Where Magic Happens,3312,restaurants,Caribbean Restaurant
11578,SE24,Din Tai Fung,6570,restaurants,Dumpling Restaurant
11579,SE24,Fait Maison,7748,restaurants,Mediterranean Restaurant
11580,SE24,Fortnum & Mason,6661,restaurants,Department Store
11581,SE24,% Arabica,6642,restaurants,Coffee Shop
11582,SE24,L'ETO Caffè,6448,restaurants,Café
11583,SE24,Harry's Dolce Vita,6679,restaurants,Italian Restaurant
11584,SE24,Drunch,7480,restaurants,Café
11585,SE24,Ozone Coffee Roasters,7838,restaurants,Coffee Shop
11586,SE24,Chelsea Bridge Burger,4869,restaurants,Burger Joint
11587,SE24,Beit El Zaytoun,14478,restaurants,Middle Eastern Restaurant
11588,SE24,Pear Tree Cafe,4709,restaurants,Café
11589,SE24,The Monocle Café,8201,restaurants,Café
11590,SE24,Cobham Services (Extra),27191,restaurants,Rest Area
11591,SE24,EL&N,7664,restaurants,Café
11592,SE24,Starbucks,6162,restaurants,Coffee Shop
11593,SE24,Shoreditch Grind,7953,restaurants,Coffee Shop
11594,SE24,De Beauvoir Deli,9709,restaurants,Deli / Bodega
11595,SE24,The Old Brewery,6904,restaurants,Brewery
11596,SE24,Caravan King's Cross,9208,restaurants,Breakfast Spot
11597,SE24,Dishoom,7908,restaurants,Indian Restaurant
11598,SE24,Chapati & Karak,6848,restaurants,Café
11599,SE24,Sketch,7181,restaurants,Modern European Restaurant
11600,SE24,Circolo Popolare by Big Mamma,7439,restaurants,Italian Restaurant
11601,SE24,Dishoom,9297,restaurants,Indian Restaurant
11602,SE24,Plaza Pastor,9290,restaurants,Mexican Restaurant
11603,SE24,BOXPARK Shoreditch,7812,restaurants,Shopping Mall
11604,SE24,The Walton Village,23641,restaurants,Restaurant
11605,SE24,Pavilion Cafe,9538,restaurants,Café
11606,SE24,Byron,6615,restaurants,Burger Joint
11607,SE24,Wing Fu,4118,restaurants,Chinese Restaurant
11608,SE24,Kingly Court,7094,restaurants,Food Court
11609,SE24,Ladurée,6648,restaurants,Dessert Shop
11610,SE24,Amazonico,7004,restaurants,South American Restaurant
11611,SE24,Le Relais de Venise L’Entrecôte,8017,restaurants,French Restaurant
11612,SE24,COYA London,6574,restaurants,Latin American Restaurant
11613,SE24,Sexy Fish,6932,restaurants,Seafood Restaurant
11614,SE24,Jean Georges,7189,restaurants,French Restaurant
11615,SE24,Freej Swailh,6846,restaurants,Middle Eastern Restaurant
11616,SE24,Ferdi,6735,restaurants,Restaurant
11617,SE24,Drunch,10260,restaurants,Restaurant
11618,SE24,The Elysee Restaurant and Roof Garden,7526,restaurants,Greek Restaurant
11619,SE24,Borough Market,5687,grocery,Farmers Market
11620,SE24,Sainsbury's,6434,grocery,Supermarket
11621,SE24,Greenwich Market,6779,grocery,Market
11622,SE24,Whole Foods Market,8343,grocery,Grocery Store
11623,SE24,Sainsbury's,4533,grocery,Supermarket
11624,SE24,Mercato Metropolitano,4873,grocery,Street Food Gathering
11625,SE24,Fortnum & Mason,6661,grocery,Department Store
11626,SE24,Sainsbury's,13226,grocery,Supermarket
11627,SE24,Tesco Express,10133,grocery,Grocery Store
11628,SE24,Tesco Extra,5633,grocery,Supermarket
11629,SE24,Waitrose & Partners,11710,grocery,Supermarket
11630,SE24,Sainsbury's,5262,grocery,Supermarket
11631,SE24,Waitrose & Partners,8863,grocery,Supermarket
11632,SE24,Waitrose & Partners,6408,grocery,Supermarket
11633,SE24,Sainsbury's,8887,grocery,Supermarket
11634,SE24,Waitrose & Partners,10262,grocery,Supermarket
